roll_number,member_full,first_name,last_name,party,state,lis_member_id,vote_cast
318,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
318,Kennedy (R-LA),John,Kennedy,R,LA,S389,Nay
318,King (I-ME),Angus,King,I,ME,S363,Yea
318,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
318,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
318,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
318,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
318,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
318,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Nay
318,Markey (D-MA),Edward,Markey,D,MA,S369,Not Voting
318,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
318,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Nay
318,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Nay
318,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
318,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
318,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Nay
318,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Nay
318,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Yea
318,Murray (D-WA),Patty,Murray,D,WA,S229,Yea
318,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Not Voting
318,Padilla (D-CA),Alex,Padilla,D,CA,S413,Yea
318,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
318,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
318,Reed (D-RI),John,Reed,D,RI,S259,Yea
318,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Nay
318,Risch (R-ID),James,Risch,R,ID,S323,Nay
318,Romney (R-UT),Mitt,Romney,R,UT,S401,Nay
318,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Yea
318,Rounds (R-SD),Mike,Rounds,R,SD,S381,Nay
318,Rubio (R-FL),Marco,Rubio,R,FL,S350,Nay
318,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Yea
318,Schatz (D-HI),Brian,Schatz,D,HI,S353,Yea
318,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Nay
318,Schumer (D-NY),Charles,Schumer,D,NY,S270,Nay
318,Scott (R-FL),Rick,Scott,R,FL,S404,Nay
318,Scott (R-SC),Tim,Scott,R,SC,S365,Nay
318,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Yea
318,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Yea
318,Smith (D-MN),Tina,Smith,D,MN,S394,Yea
318,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
318,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Nay
318,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
318,Thune (R-SD),John,Thune,R,SD,S303,Nay
318,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Nay
318,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Nay
318,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Yea
318,Vance (R-OH),J.,Vance,R,OH,S421,Nay
318,Warner (D-VA),Mark,Warner,D,VA,S327,Yea
318,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Not Voting
318,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Yea
318,Welch (D-VT),Peter,Welch,D,VT,S422,Yea
318,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Yea
318,Wicker (R-MS),Roger,Wicker,R,MS,S318,Nay
318,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
318,Young (R-IN),Todd,Young,R,IN,S391,Nay
319,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
319,Barrasso (R-WY),John,Barrasso,R,WY,S317,Nay
319,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
319,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
319,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
319,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
319,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
319,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
319,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
319,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
319,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
319,Butler (D-CA),Laphonza,Butler,D,CA,S424,Yea
319,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
319,Capito (R-WV),Shelley,Capito,R,WV,S372,Nay
319,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
319,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
319,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
319,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Nay
319,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
319,Coons (D-DE),Christopher,Coons,D,DE,S337,Yea
319,Cornyn (R-TX),John,Cornyn,R,TX,S287,Nay
319,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Yea
319,Cotton (R-AR),Tom,Cotton,R,AR,S374,Nay
319,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Nay
319,Crapo (R-ID),Mike,Crapo,R,ID,S266,Nay
319,Cruz (R-TX),Ted,Cruz,R,TX,S355,Nay
319,Daines (R-MT),Steve,Daines,R,MT,S375,Nay
319,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Yea
319,Durbin (D-IL),Richard,Durbin,D,IL,S253,Yea
319,Ernst (R-IA),Joni,Ernst,R,IA,S376,Nay
319,Fetterman (D-PA),John,Fetterman,D,PA,S418,Yea
319,Fischer (R-NE),Deb,Fischer,R,NE,S357,Nay
319,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Yea
319,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
319,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Nay
319,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Nay
319,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Yea
319,Hawley (R-MO),Josh,Hawley,R,MO,S399,Nay
319,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Yea
319,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Not Voting
319,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
319,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
319,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
319,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
319,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
319,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
319,Kennedy (R-LA),John,Kennedy,R,LA,S389,Yea
319,King (I-ME),Angus,King,I,ME,S363,Yea
319,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
319,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
319,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
319,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
319,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
319,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
319,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
319,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
319,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Nay
319,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Yea
319,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
319,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
319,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Yea
319,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Yea
319,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Yea
319,Murray (D-WA),Patty,Murray,D,WA,S229,Yea
319,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Yea
319,Padilla (D-CA),Alex,Padilla,D,CA,S413,Yea
319,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
319,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
319,Reed (D-RI),John,Reed,D,RI,S259,Yea
319,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Nay
319,Risch (R-ID),James,Risch,R,ID,S323,Nay
319,Romney (R-UT),Mitt,Romney,R,UT,S401,Nay
319,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Yea
319,Rounds (R-SD),Mike,Rounds,R,SD,S381,Yea
319,Rubio (R-FL),Marco,Rubio,R,FL,S350,Nay
319,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Yea
319,Schatz (D-HI),Brian,Schatz,D,HI,S353,Yea
319,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Nay
319,Schumer (D-NY),Charles,Schumer,D,NY,S270,Yea
319,Scott (R-FL),Rick,Scott,R,FL,S404,Nay
319,Scott (R-SC),Tim,Scott,R,SC,S365,Nay
319,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Yea
319,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Yea
319,Smith (D-MN),Tina,Smith,D,MN,S394,Yea
319,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
319,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Nay
319,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
319,Thune (R-SD),John,Thune,R,SD,S303,Nay
319,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Yea
319,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Nay
319,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Yea
319,Vance (R-OH),J.,Vance,R,OH,S421,Nay
319,Warner (D-VA),Mark,Warner,D,VA,S327,Yea
319,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Yea
319,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Yea
319,Welch (D-VT),Peter,Welch,D,VT,S422,Yea
319,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Yea
319,Wicker (R-MS),Roger,Wicker,R,MS,S318,Nay
319,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
319,Young (R-IN),Todd,Young,R,IN,S391,Nay
320,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
320,Barrasso (R-WY),John,Barrasso,R,WY,S317,Nay
320,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
320,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
320,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
320,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
320,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
320,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
320,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
320,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
320,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
320,Butler (D-CA),Laphonza,Butler,D,CA,S424,Yea
320,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
320,Capito (R-WV),Shelley,Capito,R,WV,S372,Nay
320,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
320,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
320,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
320,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Nay
320,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
320,Coons (D-DE),Christopher,Coons,D,DE,S337,Yea
320,Cornyn (R-TX),John,Cornyn,R,TX,S287,Nay
320,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Yea
320,Cotton (R-AR),Tom,Cotton,R,AR,S374,Nay
320,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Nay
320,Crapo (R-ID),Mike,Crapo,R,ID,S266,Nay
320,Cruz (R-TX),Ted,Cruz,R,TX,S355,Not Voting
320,Daines (R-MT),Steve,Daines,R,MT,S375,Nay
320,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Yea
320,Durbin (D-IL),Richard,Durbin,D,IL,S253,Yea
320,Ernst (R-IA),Joni,Ernst,R,IA,S376,Nay
320,Fetterman (D-PA),John,Fetterman,D,PA,S418,Yea
320,Fischer (R-NE),Deb,Fischer,R,NE,S357,Nay
320,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Yea
320,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
320,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Nay
320,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Nay
320,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Yea
320,Hawley (R-MO),Josh,Hawley,R,MO,S399,Nay
320,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Yea
320,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Not Voting
320,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
320,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
320,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
320,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
320,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
320,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
320,Kennedy (R-LA),John,Kennedy,R,LA,S389,Yea
320,King (I-ME),Angus,King,I,ME,S363,Yea
320,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
320,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
320,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
320,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
320,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
320,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
320,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
320,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
320,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Nay
320,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Yea
320,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
320,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
320,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Yea
320,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Yea
320,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Yea
320,Murray (D-WA),Patty,Murray,D,WA,S229,Yea
320,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Yea
320,Padilla (D-CA),Alex,Padilla,D,CA,S413,Yea
320,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
320,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
320,Reed (D-RI),John,Reed,D,RI,S259,Yea
320,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Nay
320,Risch (R-ID),James,Risch,R,ID,S323,Nay
320,Romney (R-UT),Mitt,Romney,R,UT,S401,Nay
320,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Yea
320,Rounds (R-SD),Mike,Rounds,R,SD,S381,Yea
320,Rubio (R-FL),Marco,Rubio,R,FL,S350,Nay
320,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Yea
320,Schatz (D-HI),Brian,Schatz,D,HI,S353,Yea
320,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Nay
320,Schumer (D-NY),Charles,Schumer,D,NY,S270,Yea
320,Scott (R-FL),Rick,Scott,R,FL,S404,Nay
320,Scott (R-SC),Tim,Scott,R,SC,S365,Nay
320,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Yea
320,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Yea
320,Smith (D-MN),Tina,Smith,D,MN,S394,Yea
320,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
320,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Nay
320,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
320,Thune (R-SD),John,Thune,R,SD,S303,Nay
320,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Yea
320,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Nay
320,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Yea
320,Vance (R-OH),J.,Vance,R,OH,S421,Nay
320,Warner (D-VA),Mark,Warner,D,VA,S327,Yea
320,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Yea
320,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Yea
320,Welch (D-VT),Peter,Welch,D,VT,S422,Yea
320,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Yea
320,Wicker (R-MS),Roger,Wicker,R,MS,S318,Nay
320,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
320,Young (R-IN),Todd,Young,R,IN,S391,Nay
321,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
321,Barrasso (R-WY),John,Barrasso,R,WY,S317,Nay
321,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
321,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
321,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
321,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
321,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
321,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
321,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
321,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
321,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
321,Butler (D-CA),Laphonza,Butler,D,CA,S424,Yea
321,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
321,Capito (R-WV),Shelley,Capito,R,WV,S372,Nay
321,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
321,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
321,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
321,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Nay
321,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
321,Coons (D-DE),Christopher,Coons,D,DE,S337,Yea
321,Cornyn (R-TX),John,Cornyn,R,TX,S287,Nay
321,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Yea
321,Cotton (R-AR),Tom,Cotton,R,AR,S374,Nay
321,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Nay
321,Crapo (R-ID),Mike,Crapo,R,ID,S266,Nay
321,Cruz (R-TX),Ted,Cruz,R,TX,S355,Not Voting
321,Daines (R-MT),Steve,Daines,R,MT,S375,Nay
321,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Yea
321,Durbin (D-IL),Richard,Durbin,D,IL,S253,Yea
321,Ernst (R-IA),Joni,Ernst,R,IA,S376,Nay
321,Fetterman (D-PA),John,Fetterman,D,PA,S418,Yea
321,Fischer (R-NE),Deb,Fischer,R,NE,S357,Nay
321,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Yea
321,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
321,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Nay
321,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Nay
321,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Yea
321,Hawley (R-MO),Josh,Hawley,R,MO,S399,Nay
321,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Yea
321,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Not Voting
321,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
321,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
321,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
321,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
321,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
321,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
321,Kennedy (R-LA),John,Kennedy,R,LA,S389,Yea
321,King (I-ME),Angus,King,I,ME,S363,Yea
321,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
321,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
321,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
321,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
321,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
321,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
321,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
321,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
321,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Nay
321,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Yea
321,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
321,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
321,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Nay
321,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Yea
321,Murphy (D-CT),Christopher,Murphy,D,CT,S364,Yea
321,Murray (D-WA),Patty,Murray,D,WA,S229,Yea
321,Ossoff (D-GA),Jon,Ossoff,D,GA,S414,Yea
321,Padilla (D-CA),Alex,Padilla,D,CA,S413,Yea
321,Paul (R-KY),Rand,Paul,R,KY,S348,Nay
321,Peters (D-MI),Gary,Peters,D,MI,S380,Yea
321,Reed (D-RI),John,Reed,D,RI,S259,Yea
321,Ricketts (R-NE),Pete,Ricketts,R,NE,S423,Nay
321,Risch (R-ID),James,Risch,R,ID,S323,Nay
321,Romney (R-UT),Mitt,Romney,R,UT,S401,Nay
321,Rosen (D-NV),Jacklyn,Rosen,D,NV,S402,Yea
321,Rounds (R-SD),Mike,Rounds,R,SD,S381,Nay
321,Rubio (R-FL),Marco,Rubio,R,FL,S350,Nay
321,Sanders (I-VT),Bernard,Sanders,I,VT,S313,Yea
321,Schatz (D-HI),Brian,Schatz,D,HI,S353,Yea
321,Schmitt (R-MO),Eric,Schmitt,R,MO,S420,Nay
321,Schumer (D-NY),Charles,Schumer,D,NY,S270,Yea
321,Scott (R-FL),Rick,Scott,R,FL,S404,Nay
321,Scott (R-SC),Tim,Scott,R,SC,S365,Nay
321,Shaheen (D-NH),Jeanne,Shaheen,D,NH,S324,Yea
321,Sinema (I-AZ),Kyrsten,Sinema,I,AZ,S403,Yea
321,Smith (D-MN),Tina,Smith,D,MN,S394,Yea
321,Stabenow (D-MI),Debbie,Stabenow,D,MI,S284,Yea
321,Sullivan (R-AK),Dan,Sullivan,R,AK,S383,Nay
321,Tester (D-MT),Jon,Tester,D,MT,S314,Yea
321,Thune (R-SD),John,Thune,R,SD,S303,Nay
321,Tillis (R-NC),Thomas,Tillis,R,NC,S384,Nay
321,Tuberville (R-AL),Tommy,Tuberville,R,AL,S412,Nay
321,Van Hollen (D-MD),Chris,Van Hollen,D,MD,S390,Yea
321,Vance (R-OH),J.,Vance,R,OH,S421,Nay
321,Warner (D-VA),Mark,Warner,D,VA,S327,Yea
321,Warnock (D-GA),Raphael,Warnock,D,GA,S415,Yea
321,Warren (D-MA),Elizabeth,Warren,D,MA,S366,Yea
321,Welch (D-VT),Peter,Welch,D,VT,S422,Yea
321,Whitehouse (D-RI),Sheldon,Whitehouse,D,RI,S316,Yea
321,Wicker (R-MS),Roger,Wicker,R,MS,S318,Nay
321,Wyden (D-OR),Ron,Wyden,D,OR,S247,Yea
321,Young (R-IN),Todd,Young,R,IN,S391,Nay
322,Baldwin (D-WI),Tammy,Baldwin,D,WI,S354,Yea
322,Barrasso (R-WY),John,Barrasso,R,WY,S317,Nay
322,Bennet (D-CO),Michael,Bennet,D,CO,S330,Yea
322,Blackburn (R-TN),Marsha,Blackburn,R,TN,S396,Nay
322,Blumenthal (D-CT),Richard,Blumenthal,D,CT,S341,Yea
322,Booker (D-NJ),Cory,Booker,D,NJ,S370,Yea
322,Boozman (R-AR),John,Boozman,R,AR,S343,Nay
322,Braun (R-IN),Mike,Braun,R,IN,S397,Nay
322,Britt (R-AL),Katie,Britt,R,AL,S416,Nay
322,Brown (D-OH),Sherrod,Brown,D,OH,S307,Yea
322,Budd (R-NC),Ted,Budd,R,NC,S417,Nay
322,Butler (D-CA),Laphonza,Butler,D,CA,S424,Yea
322,Cantwell (D-WA),Maria,Cantwell,D,WA,S275,Yea
322,Capito (R-WV),Shelley,Capito,R,WV,S372,Nay
322,Cardin (D-MD),Ben,Cardin,D,MD,S308,Yea
322,Carper (D-DE),Thomas,Carper,D,DE,S277,Yea
322,Casey (D-PA),Bob,Casey,D,PA,S309,Yea
322,Cassidy (R-LA),Bill,Cassidy,R,LA,S373,Nay
322,Collins (R-ME),Susan,Collins,R,ME,S252,Yea
322,Coons (D-DE),Christopher,Coons,D,DE,S337,Yea
322,Cornyn (R-TX),John,Cornyn,R,TX,S287,Nay
322,Cortez Masto (D-NV),Catherine,Cortez Masto,D,NV,S385,Yea
322,Cotton (R-AR),Tom,Cotton,R,AR,S374,Nay
322,Cramer (R-ND),Kevin,Cramer,R,ND,S398,Nay
322,Crapo (R-ID),Mike,Crapo,R,ID,S266,Nay
322,Cruz (R-TX),Ted,Cruz,R,TX,S355,Not Voting
322,Daines (R-MT),Steve,Daines,R,MT,S375,Nay
322,Duckworth (D-IL),Tammy,Duckworth,D,IL,S386,Yea
322,Durbin (D-IL),Richard,Durbin,D,IL,S253,Yea
322,Ernst (R-IA),Joni,Ernst,R,IA,S376,Nay
322,Fetterman (D-PA),John,Fetterman,D,PA,S418,Yea
322,Fischer (R-NE),Deb,Fischer,R,NE,S357,Nay
322,Gillibrand (D-NY),Kirsten,Gillibrand,D,NY,S331,Yea
322,Graham (R-SC),Lindsey,Graham,R,SC,S293,Yea
322,Grassley (R-IA),Chuck,Grassley,R,IA,S153,Nay
322,Hagerty (R-TN),Bill,Hagerty,R,TN,S407,Nay
322,Hassan (D-NH),Maggie,Hassan,D,NH,S388,Yea
322,Hawley (R-MO),Josh,Hawley,R,MO,S399,Nay
322,Heinrich (D-NM),Martin,Heinrich,D,NM,S359,Yea
322,Hickenlooper (D-CO),John,Hickenlooper,D,CO,S408,Not Voting
322,Hirono (D-HI),Mazie,Hirono,D,HI,S361,Yea
322,Hoeven (R-ND),John,Hoeven,R,ND,S344,Nay
322,Hyde-Smith (R-MS),Cindy,Hyde-Smith,R,MS,S395,Nay
322,Johnson (R-WI),Ron,Johnson,R,WI,S345,Nay
322,Kaine (D-VA),Timothy,Kaine,D,VA,S362,Yea
322,Kelly (D-AZ),Mark,Kelly,D,AZ,S406,Yea
322,Kennedy (R-LA),John,Kennedy,R,LA,S389,Yea
322,King (I-ME),Angus,King,I,ME,S363,Yea
322,Klobuchar (D-MN),Amy,Klobuchar,D,MN,S311,Yea
322,Lankford (R-OK),James,Lankford,R,OK,S378,Nay
322,Lee (R-UT),Mike,Lee,R,UT,S346,Nay
322,Lujan (D-NM),Ben,Lujan,D,NM,S409,Yea
322,Lummis (R-WY),Cynthia,Lummis,R,WY,S410,Nay
322,Manchin (D-WV),Joseph,Manchin,D,WV,S338,Yea
322,Markey (D-MA),Edward,Markey,D,MA,S369,Yea
322,Marshall (R-KS),Roger,Marshall,R,KS,S411,Nay
322,McConnell (R-KY),Mitch,McConnell,R,KY,S174,Nay
322,Menendez (D-NJ),Robert,Menendez,D,NJ,S306,Yea
322,Merkley (D-OR),Jeff,Merkley,D,OR,S322,Yea
322,Moran (R-KS),Jerry,Moran,R,KS,S347,Nay
322,Mullin (R-OK),Markwayne,Mullin,R,OK,S419,Nay
322,Murkowski (R-AK),Lisa,Murkowski,R,AK,S288,Yea
