Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),08/05/2015,"$1,001 - $15,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,08/05/2015,"$1,001 - $15,000"
Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),08/05/2015,"$1,001 - $15,000"
Joint,WOOF,VCA Inc. (NASDAQ),Stock,Sale (Partial),08/05/2015,"$1,001 - $15,000"
Joint,VLP,Valero Energy Partners LP (NYSE),Stock,Purchase,08/04/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/04/2015,"$1,001 - $15,000"
Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,08/04/2015,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc.,Stock,Purchase,08/04/2016,"$1,001 - $15,000"
Joint,HYH,Halyard Health; Inc.,Stock,Sale (Partial),08/03/2016,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc.,Stock,Purchase,08/01/2016,"$1,001 - $15,000"
Joint,WFM,Whole Foods Market; Inc.,Stock,Purchase,08/01/2016,"$1,001 - $15,000"
Joint,HYH,Halyard Health; Inc.,Stock,Sale (Partial),07/29/2016,"$1,001 - $15,000"
Joint,WLK,Westlake Chemical Corp.,Stock,Purchase,07/29/2016,"$1,001 - $15,000"
Joint,ENTG,Entegris; Inc.,Stock,Sale (Partial),07/27/2016,"$1,001 - $15,000"
Joint,ENTG,Entegris; Inc.,Stock,Sale (Partial),07/27/2016,"$1,001 - $15,000"
Joint,WLK,Westlake Chemical Corp.,Stock,Purchase,07/26/2016,"$1,001 - $15,000"
Joint,HYH,Halyard Health; Inc.,Stock,Sale (Partial),07/25/2016,"$1,001 - $15,000"
Joint,HYH,Halyard Health; Inc.,Stock,Sale (Partial),07/22/2016,"$1,001 - $15,000"
Joint,FEYE,FireEye; Inc.,Stock,Purchase,07/21/2016,"$1,001 - $15,000"
Joint,GM,General Motors Company,Stock,Purchase,07/21/2016,"$1,001 - $15,000"
